OriginAirport,DestinationAirport,Weight
KIAD,TNCM,0.00002749115452
VHHH,KSEA,0.00002749115452
KAUS,KDAL,0.00002749115452
EDLE,EDDL,0.00002749115452
RJAA,VHHX,0.00002749115452
KJFK,8NJ0,0.00002749115452
GVNP,GVAC,0.00002749115452
EBBR,KIAD,0.00002749115452
TJSJ,TJAB,0.00002749115452
KSAT,KLAX,0.00002749115452
SKGY,SKBO,0.00002749115452
EGTB,EGLL,0.00002749115452
RJTT,RJTQ,0.00002749115452
PABE,PAPK,0.00002749115452
KACY,KPHL,0.00002749115452
WAAA,WAWW,0.00002721896487
LGAV,LGKO,0.00002721896487
DGAA,HAAB,0.00002721896487
SKBQ,SKCG,0.00002721896487
EHAM,ZSPD,0.00002721896487
LEMD,LELN,0.00002721896487
KDFW,TS00,0.00002721896487
KSFO,3CA9,0.00002721896487
KLAX,KSTS,0.00002721896487
ZSHC,ZGGG,0.00002721896487
SBGL,SBCT,0.00002721896487
ZSHC,ZBAA,0.00002721896487
KATL,KMCI,0.00002721896487
KJFK,LSGG,0.00002721896487
VIDN,VIDP,0.00002721896487
SCCI,SCEL,0.00002721896487
KATL,KCAE,0.00002721896487
MMAS,MMMX,0.00002721896487
SBFZ,SBSG,0.00002721896487
KIND,KMDW,0.00002721896487
LEGT,LEMD,0.00002721896487
TNCM,TRPG,0.00002721896487
KPHX,KMIA,0.00002721896487
EGPH,ENBR,0.00002721896487
CYVR,VIDP,0.00002721896487
KLAX,KPTV,0.00002721896487
LTFM,LTCN,0.00002721896487
HKJK,OTHH,0.00002721896487
ESSA,ESSV,0.00002721896487
OMDB,LHBP,0.00002721896487
RCKH,ZBAA,0.00002721896487
ESSA,EDDM,0.00002721896487
EGKK,EGVN,0.00002721896487
ORBI,OTHH,0.00002721896487
KSLC,KSGU,0.00002721896487
KIAH,KSAN,0.00002721896487
LPMA,LSZH,0.00002721896487
UUEE,UMKK,0.00002721896487
KGFK,KMSP,0.00002721896487
KLAS,KHHR,0.00002721896487
FMCZ,FMCH,0.00002721896487
RKPC,RKPD,0.00002721896487
KORD,KGRB,0.00002721896487
TNCA,KJFK,0.00002721896487
TKPK,TAPA,0.00002721896487
KSUU,KLAX,0.00002721896487
OEJN,KIAD,0.00002721896487
EGLL,EGMA,0.00002721896487
KBOS,KPHX,0.00002721896487
LFPG,OEJN,0.00002721896487
KCLT,KHOU,0.00002721896487
KMSP,KRST,0.00002721896487
EBBR,EGSS,0.00002721896487
KATL,MHTG,0.00002721896487
LSGG,EIDW,0.00002721896487
KLAX,CL29,0.00002694677522
OLBA,OJAI,0.00002694677522
MMUN,MMGL,0.00002694677522
WIBB,WSSS,0.00002694677522
OTHH,WMKK,0.00002694677522
KJFK,21N,0.00002694677522
KDEN,20V,0.00002694677522
ZSNB,ZSPD,0.00002694677522
KLAX,KSGU,0.00002694677522
EGCC,VHHH,0.00002694677522
KMEM,KSTL,0.00002694677522
KDFW,OMDB,0.00002694677522
LGAV,EIDW,0.00002694677522
KHOU,KTPA,0.00002694677522
VIDD,VIDP,0.00002694677522
RKSI,ROAH,0.00002694677522
WSSS,YBBN,0.00002694677522
RPUB,RPLL,0.00002694677522
MMUN,KMCO,0.00002694677522
OTHH,OEDR,0.00002694677522
KPAE,CYVR,0.00002694677522
EDDL,LOWW,0.00002694677522
YPPH,YPLP,0.00002694677522
EGCC,EGVN,0.00002694677522
ZBAA,ZYCC,0.00002694677522
ZPPP,ZUCK,0.00002694677522
KSFO,KSYL,0.00002694677522
EGLC,EG86,0.00002694677522
LOWI,EGLC,0.00002694677522
OJAI,LTFM,0.00002694677522
EKCH,EPWA,0.00002694677522
WSSS,VVNB,0.00002694677522
KSMF,KSEA,0.00002694677522
ESSV,ESSA,0.00002694677522
OTHH,HKJK,0.00002694677522
NZPP,NZWN,0.00002694677522
EGKK,LIMJ,0.00002694677522
KATL,DNMM,0.00002694677522
EGKK,LFSB,0.00002694677522
KJFK,KMPO,0.00002694677522
KIAH,YSSY,0.00002694677522
VHHH,ZUCK,0.00002694677522
CYVR,KBFI,0.00002694677522
EGKK,LCLK,0.00002694677522
KCMA,KOXR,0.00002694677522
VTUK,VTBS,0.00002694677522
KSFO,KNFL,0.00002694677522
ESSA,ES04,0.00002694677522
VHHH,YBBN,0.00002694677522
UUEE,ZB3C,0.00002694677522
LFPO,LFML,0.00002694677522
KMDT,KCXY,0.00002694677522
KLAX,T03,0.00002694677522
SPJC,KJFK,0.00002694677522
EFHK,EFTO,0.00002694677522
VHHH,RPVM,0.00002694677522
MDST,MDSD,0.00002694677522
EIDW,LEBL,0.00002694677522
YSSY,YSTW,0.00002694677522
ROAH,RORS,0.00002694677522
ZSSS,VHHH,0.00002694677522
KEDW,28CL,0.00002694677522
OMAA,VRMM,0.00002694677522
SKSM,SKBO,0.00002694677522
VHHH,RCSS,0.00002694677522
LIRF,LIEE,0.00002694677522
ENTO,ENGM,0.00002694677522
YBBN,YPPH,0.00002694677522
WIEE,WIMM,0.00002694677522
KLAX,EPWA,0.00002694677522
RJOY,RJOO,0.00002694677522
BIKF,ESSA,0.00002694677522
SCEL,SCLC,0.00002694677522
KFLL,KDCA,0.00002694677522
GVAC,GVNP,0.00002694677522
SBRF,SBNT,0.00002694677522
KLAX,L78,0.00002694677522
OE49,OEJN,0.00002694677522
KPVC,KBOS,0.00002694677522
PANC,PACV,0.00002694677522
EGGD,EGLC,0.00002694677522
GMMX,GMMN,0.00002694677522
OEBA,OEJN,0.00002694677522
KDTW,RKSI,0.00002694677522
KMIA,EHAM,0.00002694677522
EGFF,EIDW,0.00002667458557
SCEL,SCDA,0.00002667458557
EGDO,EGDR,0.00002667458557
KLAX,AZ01,0.00002667458557
EGLL,TXKF,0.00002667458557
KEWR,RJAA,0.00002667458557
RJFO,RJTT,0.00002667458557
KHOU,KMIA,0.00002667458557
KPIT,KATL,0.00002667458557
LSZH,LSGS,0.00002667458557
EGCC,EGPF,0.00002667458557
KRIL,KGJT,0.00002667458557
KJFK,KSDF,0.00002667458557
KBLI,KSEA,0.00002667458557
RPLL,VVTS,0.00002667458557
EDDK,LEPA,0.00002667458557
CYYC,CYWG,0.00002667458557
KBWI,KMYR,0.00002667458557
SKBO,SKQU,0.00002667458557
KSEA,KRNO,0.00002667458557
KPHX,KPRC,0.00002667458557
VVDL,VVTS,0.00002667458557
CYVR,KLAS,0.00002667458557
KMDW,KIND,0.00002667458557
KIAH,MMMY,0.00002667458557
KLAX,KIND,0.00002667458557
ZHHH,ZGGG,0.00002667458557
KATL,3GA3,0.00002667458557
ZULS,ZUCK,0.00002667458557
KTPA,KDFW,0.00002667458557
TNCM,MMMX,0.00002667458557
KBDL,KPHL,0.00002667458557
KTPA,KEWR,0.00002667458557
KSLC,KPDX,0.00002667458557
EGXC,EGVN,0.00002667458557
EDDF,EDFY,0.00002667458557
UUEE,RJTT,0.00002667458557
VNKT,VNPL,0.00002667458557
LDSP,LDZA,0.00002667458557
LGSO,LGAV,0.00002667458557
KFXE,KEYW,0.00002667458557
MROC,KATL,0.00002667458557
KDEN,KGNB,0.00002667458557
KMTH,KEYW,0.00002667458557
EGNX,EGBD,0.00002667458557
WAFF,WAAA,0.00002667458557
HAAB,HECA,0.00002667458557
KDEN,KCYS,0.00002667458557
VHHH,KBOS,0.00002667458557
OOKB,OMDB,0.00002667458557
TJSJ,KTPA,0.00002667458557
UTTT,UAAA,0.00002667458557
RJAA,RJCJ,0.00002667458557
PAEN,PANC,0.00002667458557
KSTL,KDEN,0.00002667458557
KFLG,KGCN,0.00002667458557
KHWO,KFLL,0.00002667458557
KDSM,KORD,0.00002640239592
OTHH,ZBAA,0.00002640239592
WI1C,WIRR,0.00002640239592
OAKB,VIDP,0.00002640239592
KLAX,CA64,0.00002640239592
LEMD,LEOC,0.00002640239592
KABQ,KDFW,0.00002640239592
OMDB,OOSA,0.00002640239592
KPBI,KJFK,0.00002640239592
PHNL,KIAD,0.00002640239592
KHOU,MMMX,0.00002640239592
LSZH,LSZC,0.00002640239592
EGCC,LCLK,0.00002640239592
VABB,VAUD,0.00002640239592
WAYY,WAJJ,0.00002640239592
EGCC,EGOQ,0.00002640239592
KNYL,KSAN,0.00002640239592
PHLI,KLAX,0.00002640239592
ZYHB,ZBAA,0.00002640239592
KJFK,KRIC,0.00002640239592
OTHH,LOWW,0.00002640239592
SBFL,SBGL,0.00002640239592
MKJS,KATL,0.00002640239592
SKBO,SKAR,0.00002640239592
VVNB,VVGL,0.00002640239592
EDDH,EGYP,0.00002640239592
CYWG,CYVR,0.00002640239592
KDFW,KBNA,0.00002640239592
VTSS,VTBS,0.00002640239592
VOBL,VOML,0.00002640239592
LFQQ,EGLL,0.00002640239592
KDFW,EHAM,0.00002640239592
LFPG,ENGM,0.00002640239592
KMDW,KBNA,0.00002640239592
KMCO,TNCM,0.00002640239592
WAHS,WIHH,0.00002640239592
UUEE,LTAI,0.00002640239592
EGPE,EGKK,0.00002640239592
MDSI,MDSD,0.00002640239592
KTOA,KLGB,0.00002640239592
KBOS,RKSI,0.00002640239592
KMYF,KNKX,0.00002640239592
KEDW,KLSV,0.00002640239592
KLAX,KBZN,0.00002640239592
LIRF,LIRQ,0.00002640239592
LSZA,LSZH,0.00002640239592
KSDF,KMEM,0.00002640239592
OMDB,EBBR,0.00002640239592
NZAA,KORD,0.00002640239592
FHAW,FHSH,0.00002640239592
KDEN,KGUC,0.00002640239592
KIAD,KSEA,0.00002640239592
SBGR,SBJD,0.00002640239592
EGLL,EGXT,0.00002640239592
LFPB,EGLL,0.00002640239592
KMCO,EGLL,0.00002640239592
MMMX,MMMZ,0.00002640239592
KMIA,KHOU,0.00002640239592
EBBR,ELLX,0.00002640239592
SBGR,KEWR,0.00002640239592
BIKF,EDDM,0.00002640239592
OMAA,EHAM,0.00002640239592
SBGR,FNLU,0.00002640239592
KDEN,CYVR,0.00002640239592
KATL,MGGT,0.00002640239592
KLUF,KLAX,0.00002640239592
KBOS,CYTZ,0.00002613020627
KACK,KMVY,0.00002613020627
RJAA,NZAA,0.00002613020627
ENBR,ENSO,0.00002613020627
LGAV,LGKF,0.00002613020627
KSAN,KSDM,0.00002613020627
LSZH,RJTT,0.00002613020627
EHAM,SMJP,0.00002613020627
KSFB,KMCO,0.00002613020627
RPVK,RPLL,0.00002613020627
KJFK,MROC,0.00002613020627
EGCC,TBPB,0.00002613020627
RCTP,ZGGG,0.00002613020627
CYYZ,SCEL,0.00002613020627
LSZH,LSZK,0.00002613020627
EGLL,ULLI,0.00002613020627
RJFK,ROAH,0.00002613020627
CYYZ,EGKK,0.00002613020627
KLGB,KPHX,0.00002613020627
LSGG,LGAV,0.00002613020627
ZSAM,RCBS,0.00002613020627
GCRR,LXGB,0.00002613020627
KATL,KCLE,0.00002613020627
KJFK,KSTL,0.00002613020627
WSSS,WBSB,0.00002613020627
EGPK,EGLL,0.00002613020627
SBFZ,SBBE,0.00002613020627
KLGA,KFRG,0.00002613020627
SBFL,SBCT,0.00002613020627
EDDK,EDKB,0.00002613020627
ESSB,ESSA,0.00002613020627
KHIF,KSLC,0.00002613020627
RJFF,RJCC,0.00002613020627
VVNB,RKSI,0.00002613020627
HKJK,KJFK,0.00002613020627
RJFF,RCTP,0.00002613020627
KORF,KBWI,0.00002613020627
SBKP,SBJD,0.00002613020627
LFBO,EDDM,0.00002613020627
VHHH,ZHHH,0.00002613020627
KDFW,KADS,0.00002613020627
RJCC,RJCO,0.00002613020627
RCKH,RCNN,0.00002613020627
EFHK,EPWA,0.00002613020627
KBUR,KDEN,0.00002613020627
PHTO,PHNY,0.00002613020627
SBBR,SBPJ,0.00002613020627
KLAX,KDLO,0.00002613020627
EDDF,EDKB,0.00002613020627
OMDB,EGPH,0.00002613020627
MROC,MMUN,0.00002613020627
EGLL,ETAR,0.00002613020627
LCPH,LCLK,0.00002613020627
ZSSS,RJTT,0.00002613020627
VHHH,LTFM,0.00002613020627
KJFK,CYQX,0.00002613020627
KMCO,KISM,0.00002613020627
OEJN,OEDF,0.00002613020627
PANC,KDEN,0.00002613020627
EDDB,LOWI,0.00002613020627
KSUU,KLSV,0.00002613020627
YSSY,YMVM,0.00002613020627
MPTO,SKCG,0.00002613020627
KAFW,KMEM,0.00002613020627
KLAX,KAFW,0.00002613020627
KCLT,KRIC,0.00002613020627
EBBR,EHRD,0.00002613020627
BIKF,BISF,0.00002613020627
KLAX,CYLW,0.00002613020627
OEJN,WMKK,0.00002613020627
LPMA,LFPG,0.00002613020627
WBSB,WSSS,0.00002585801662
MMVA,MMMX,0.00002585801662
KSFO,O69,0.00002585801662
RJNA,RJTT,0.00002585801662
ZSPD,CYYZ,0.00002585801662
SABE,SAEZ,0.00002585801662
KLAX,7CA2,0.00002585801662
KDCA,KPVD,0.00002585801662
EDDM,LDSP,0.00002585801662
KATL,KJAC,0.00002585801662
CYZD,CYYZ,0.00002585801662
EDDM,ESSA,0.00002585801662
KLAX,86CL,0.00002585801662
ZSPD,KSFO,0.00002585801662
KPAO,KSQL,0.00002585801662
RPSP,RPLL,0.00002585801662
RJTT,RJNG,0.00002585801662
KJFK,N05,0.00002585801662
EDDM,BIKF,0.00002585801662
LPPT,LIRF,0.00002585801662
TFFF,TDPD,0.00002585801662
EGCC,EGGW,0.00002585801662
EDDL,EDDH,0.00002585801662
LPPT,GVAC,0.00002585801662
KHND,KLSV,0.00002585801662
LIMC,LSGG,0.00002585801662
WADD,WADA,0.00002585801662
SKCL,SKPE,0.00002585801662
KSFO,KOAR,0.00002585801662
KDAL,KMSY,0.00002585801662
SBEG,SWFN,0.00002585801662
RCSS,RCFN,0.00002585801662
SPOL,SPJC,0.00002585801662
EGAC,EIDW,0.00002585801662
SBCY,SBGR,0.00002585801662
EGPH,EGNM,0.00002585801662
KMIA,SKCL,0.00002585801662
SBGR,SBRP,0.00002585801662
KGRR,KMDW,0.00002585801662
VOCC,VOCI,0.00002585801662
ZBAA,OTHH,0.00002585801662
KBDR,KJFK,0.00002585801662
KLAS,KSBA,0.00002585801662
RJTR,RJTY,0.00002585801662
OERK,HECA,0.00002585801662
EFHK,RJAA,0.00002585801662
ZGSZ,ZSPD,0.00002585801662
KASE,KRIL,0.00002585801662
EGPF,BIKF,0.00002585801662
KSLC,KLGB,0.00002585801662
KDEN,KRAP,0.00002585801662
SBSG,SBFN,0.00002585801662
RJSY,RJTT,0.00002585801662
UUEE,EPWA,0.00002585801662
EGVN,EGXC,0.00002585801662
VHHH,PHNL,0.00002585801662
WMKL,WMKP,0.00002585801662
CYHZ,CYZX,0.00002585801662
SBBI,SBCT,0.00002585801662
KDEN,KICT,0.00002585801662
LIRF,LIML,0.00002585801662
KORD,KMLI,0.00002585801662
LSGG,OMDB,0.00002585801662
NWWW,NVVV,0.00002585801662
KAUS,02XS,0.00002585801662
SAWH,SCCI,0.00002585801662
EGUN,EGUL,0.00002585801662
KMIA,KLAS,0.00002585801662
SAWH,SABE,0.00002585801662
KBOS,KPSM,0.00002585801662
KDEN,KBUR,0.00002585801662
RJOO,RJOK,0.00002585801662
KDEN,KAUS,0.00002585801662
EGNT,EGAA,0.00002585801662
OMDB,ZSPD,0.00002585801662
KSFO,CL01,0.00002585801662
KDTW,KBWI,0.00002585801662
LIRF,EIDW,0.00002585801662
OMDB,VOMM,0.00002585801662
KLUF,KPHX,0.00002585801662
EGGD,EGKK,0.00002585801662
EGGD,EGAA,0.00002585801662
EHLE,EHAM,0.00002585801662
DNMM,DBBB,0.00002558582698
KATL,KRYY,0.00002558582698
SKCG,MPTO,0.00002558582698
VAUD,VABB,0.00002558582698
MMMX,EDDM,0.00002558582698
DGAA,EHAM,0.00002558582698
LFPG,LFPV,0.00002558582698
KCLE,KBKL,0.00002558582698
WAAA,WAHI,0.00002558582698
VIDP,LFPG,0.00002558582698
MMIM,MMUN,0.00002558582698
LSZH,LSPO,0.00002558582698
UBBB,OMDB,0.00002558582698
EDDM,EDMQ,0.00002558582698
EHAM,LIMJ,0.00002558582698
VOTV,VCBI,0.00002558582698
TUPJ,TIST,0.00002558582698
KSFO,L17,0.00002558582698
VOMM,VOTX,0.00002558582698
RJTT,RJCM,0.00002558582698
YPPH,YCVM,0.00002558582698
CYYT,CYYZ,0.00002558582698
VABB,VADN,0.00002558582698
KMKE,KMDW,0.00002558582698
EGLL,LPLA,0.00002558582698
KSEA,RCTP,0.00002558582698
EKCH,KORD,0.00002558582698
KLGB,KAVX,0.00002558582698
RCTP,OMDB,0.00002558582698
CYYC,EHAM,0.00002558582698
LMML,LIRF,0.00002558582698
KEWR,KPBI,0.00002558582698
RJFF,RJDT,0.00002558582698
SBKP,SCEL,0.00002558582698
EKCH,EDDM,0.00002558582698
EHAM,EHGR,0.00002558582698
YPAD,YBCG,0.00002558582698
CYVR,CYWG,0.00002558582698
WALL,WAMM,0.00002558582698
KDFW,CYYZ,0.00002558582698
MSLP,MMMX,0.00002558582698
KCVG,KDTW,0.00002558582698
KCVG,67KY,0.00002558582698
LKPR,LFPG,0.00002558582698
SPJC,SLLP,0.00002558582698
KPHX,KBOS,0.00002558582698
KNJK,KLAX,0.00002558582698
EGYP,SAWH,0.00002558582698
EGPF,EGPG,0.00002558582698
HECA,LIRF,0.00002558582698
KLAX,KIFP,0.00002558582698
EIDW,GCRR,0.00002558582698
KMIA,KTLH,0.00002558582698
HECA,CYYZ,0.00002558582698
EGVN,EGLC,0.00002558582698
OOMS,VABB,0.00002558582698
EGVN,EGGD,0.00002558582698
RJTT,ZGGG,0.00002558582698
EGHE,EGHC,0.00002558582698
YSSY,YMLT,0.00002558582698
VHHH,FAOR,0.00002558582698
EGLL,EGST,0.00002558582698
LEMD,SEQM,0.00002558582698
KADW,W00,0.00002558582698
EBBR,OMDB,0.00002558582698
LZIB,LKPR,0.00002558582698
SBRF,SIRF,0.00002558582698
BIKF,KLAX,0.00002558582698
SBGR,KDFW,0.00002558582698
LGAV,LHBP,0.00002558582698
RJOM,RJOO,0.00002558582698
KLAX,L91,0.00002558582698
OMDB,VOCI,0.00002558582698
KMSY,KMCO,0.00002558582698
KATL,KSNA,0.00002558582698
ZGGG,RPLL,0.00002558582698
LEMD,LEZG,0.00002531363733
OLBA,LLBG,0.00002531363733
LFPG,LFQQ,0.00002531363733
KLSV,KGCN,0.00002531363733
KLSV,KHND,0.00002531363733
EHEH,EBBR,0.00002531363733
KCLE,KATL,0.00002531363733
VAOZ,VABB,0.00002531363733
KACT,KDFW,0.00002531363733
KBOI,KPDX,0.00002531363733
LIPE,EGLL,0.00002531363733
KSFO,MMPR,0.00002531363733
VVTS,WMKK,0.00002531363733
WBGS,WBGB,0.00002531363733
EHAM,LLBG,0.00002531363733
LFLP,LSGG,0.00002531363733
LGAV,EGKK,0.00002531363733
LGAV,EGPH,0.00002531363733
LFTZ,LFMN,0.00002531363733
NZWB,NZWN,0.00002531363733
ZYTX,RKSI,0.00002531363733
RCTP,RCQC,0.00002531363733
WIII,ZGGG,0.00002531363733
EDDL,EDLN,0.00002531363733
KLAX,3AZ5,0.00002531363733
KATL,KANB,0.00002531363733
WSSS,WIBB,0.00002531363733
KSAN,KHOU,0.00002531363733
OTHH,KORD,0.00002531363733
KLAX,KNRS,0.00002531363733
KSEA,KYKM,0.00002531363733
EDDH,LEPA,0.00002531363733
KPHX,KPDX,0.00002531363733
HKJK,HKNW,0.00002531363733
VIAW,VISR,0.00002531363733
KPHX,KMSP,0.00002531363733
KBWI,KFME,0.00002531363733
ZUUU,ZJSY,0.00002531363733
KIAH,OMDB,0.00002531363733
EDDF,MROC,0.00002531363733
KPHX,KLUF,0.00002531363733
VTSP,VTSW,0.00002531363733
KPHX,KIAH,0.00002531363733
RJCC,RKSI,0.00002531363733
VABB,CYYZ,0.00002531363733
YMML,YYEA,0.00002531363733
KSFO,KMHR,0.00002531363733
EGAA,EGBB,0.00002531363733
KBVY,KBOS,0.00002531363733
KTPA,KIAH,0.00002531363733
LKPR,LSZH,0.00002531363733
KMDW,CYYZ,0.00002531363733
OERK,OE53,0.00002531363733
KJFK,KCMH,0.00002531363733
KSLC,KTVY,0.00002531363733
FMMI,FIMP,0.00002531363733
ZGSZ,ZJSY,0.00002531363733
LEAL,EGCC,0.00002531363733
KNEW,KMSY,0.00002531363733
RJBE,RJOO,0.00002531363733
KGCN,KFLG,0.00002531363733
KJFK,EINN,0.00002531363733
CYMX,CYUL,0.00002531363733
KTLH,KMIA,0.00002531363733
CYLW,CYYF,0.00002531363733
WSAC,WSAP,0.00002531363733
HECA,HAAB,0.00002531363733
LFPG,EDDK,0.00002531363733
SEGU,SEGS,0.00002531363733
KSLC,KHIF,0.00002531363733
WIHP,WIHH,0.00002531363733
KMCO,KJAX,0.00002531363733
PHOG,KSEA,0.00002531363733
SCRM,SAWH,0.00002531363733
LEMH,LEBL,0.00002531363733
EDDB,EDCS,0.00002531363733
ZSPD,ZSZS,0.00002531363733
EGLL,EHEH,0.00002531363733
SBAF,SBGL,0.00002531363733
EGGW,LXGB,0.00002531363733
RJAA,YSSY,0.00002531363733
YBBN,YPAD,0.00002531363733
KMIA,KLNA,0.00002531363733
KMCI,KMDW,0.00002531363733
WIHH,WADD,0.00002531363733
KONT,KSNA,0.00002531363733
BIKF,EFHK,0.00002531363733
RJOC,RJTT,0.00002531363733
LTAF,LTFM,0.00002531363733
SKPE,SKCL,0.00002531363733
DTTA,LFPG,0.00002531363733
OMDB,VAAH,0.00002504144768
LOWW,KJFK,0.00002504144768
KMIA,5X6,0.00002504144768
KLAX,CA75,0.00002504144768
LTFM,VABB,0.00002504144768
VTBD,VTBU,0.00002504144768
LSZH,ZBAA,0.00002504144768
MYNN,MYEM,0.00002504144768
KLAX,AZ40,0.00002504144768
KEYW,7FA1,0.00002504144768
EHAM,OMAA,0.00002504144768
LOWS,LOWW,0.00002504144768
KPBI,KFLL,0.00002504144768
HUEN,HRYR,0.00002504144768
KATL,KGSO,0.00002504144768
WSSS,WMKL,0.00002504144768
KLAX,63CA,0.00002504144768
OMDB,OTBH,0.00002504144768
KLGA,KRSW,0.00002504144768
GCRR,LPMA,0.00002504144768
SBNT,SBRF,0.00002504144768
RKSI,RK52,0.00002504144768
KNUQ,EGLL,0.00002504144768
EVRA,ENBR,0.00002504144768
CYYC,EGLL,0.00002504144768
EDDK,EDDP,0.00002504144768
KLGA,KDEN,0.00002504144768
KTRK,KRNO,0.00002504144768
ZBAA,ZLDH,0.00002504144768
OTHH,KPHL,0.00002504144768
NZNS,NZWN,0.00002504144768
KMIA,TBPB,0.00002504144768
KPHX,KPHL,0.00002504144768
SAEZ,KJFK,0.00002504144768
VHHH,ZSSS,0.00002504144768
CYWG,CYYC,0.00002504144768
KORD,ZSPD,0.00002504144768
EHAM,EGPF,0.00002504144768
NZHN,NZAA,0.00002504144768
WAOO,WARR,0.00002504144768
EGPH,EGNS,0.00002504144768
KLAX,KLMT,0.00002504144768
PANC,AQY,0.00002504144768
ZUNZ,ZULS,0.00002504144768
CYUL,KEWR,0.00002504144768
KORD,LGAV,0.00002504144768
RKSI,EDDM,0.00002504144768
OERK,OEAB,0.00002504144768
KGON,KJFK,0.00002504144768
VOBL,EGLL,0.00002504144768
KORD,KSDF,0.00002504144768
KGRB,KORD,0.00002504144768
UUEE,UMMS,0.00002504144768
KMCO,MMUN,0.00002504144768
TNCM,KMCO,0.00002504144768
LEAL,LEPA,0.00002504144768
EDDF,ETNN,0.00002504144768
MROC,MRCH,0.00002504144768
UUEE,KMIA,0.00002504144768
EGPD,EGPH,0.00002504144768
MDSD,MDST,0.00002504144768
RODN,ROTM,0.00002504144768
KEDW,KSFO,0.00002504144768
NZAA,NZHN,0.00002504144768
ZGSZ,VMMC,0.00002504144768
KLAS,KABQ,0.00002504144768
MRCH,MROC,0.00002504144768
LSMP,LSGG,0.00002504144768
VNKT,VNJI,0.00002504144768
EGNX,EHAM,0.00002504144768
KSUS,KSTL,0.00002504144768
SBAF,SBRJ,0.00002504144768
ZSPD,ZJSY,0.00002504144768
OOMS,OKBK,0.00002504144768
LSGG,LPPR,0.00002504144768
EGLL,EGOQ,0.00002504144768
KMSY,KJFK,0.00002504144768
HAAB,EIDW,0.00002504144768
LGAV,LTBA,0.00002504144768
LSGG,LFLJ,0.00002504144768
RKSI,ZYTX,0.00002504144768
KDTW,KDFW,0.00002504144768
OMAA,LFPG,0.00002504144768
BIAR,BIKF,0.00002504144768
TJRV,TJVQ,0.00002504144768
YPDN,YBAS,0.00002504144768
EGSS,LPMA,0.00002504144768
WADD,WAHS,0.00002504144768
KDEN,BIKF,0.00002504144768
LFLL,LFMN,0.00002476925803
KATL,KSAT,0.00002476925803
VTBD,VTCT,0.00002476925803
RJAA,KEWR,0.00002476925803
RJNA,RJNG,0.00002476925803
EDDM,LHBP,0.00002476925803
TIST,TJCP,0.00002476925803
MMHO,MMTJ,0.00002476925803
RKSI,RKTL,0.00002476925803
EDDM,ETSF,0.00002476925803
VQPR,VNLK,0.00002476925803
UAAA,OMDB,0.00002476925803
RPVA,RPLL,0.00002476925803
KOAK,KMEM,0.00002476925803
RJTT,RJNF,0.00002476925803
KLAX,5CL7,0.00002476925803
KHOU,KSAN,0.00002476925803
RJFK,RJFF,0.00002476925803
LTFM,LTBG,0.00002476925803
ETMN,EDXN,0.00002476925803
NZQN,NZMC,0.00002476925803
YPPH,YBBN,0.00002476925803
KDFW,LIRF,0.00002476925803
KIND,KDEN,0.00002476925803
CYXY,CYVR,0.00002476925803
EHAM,EHNP,0.00002476925803
WARR,WAHQ,0.00002476925803
EHAM,EGSG,0.00002476925803
KMDW,KMCI,0.00002476925803
MMPS,MMMX,0.00002476925803
EDDF,OEJN,0.00002476925803
MT68,KHLN,0.00002476925803
LFPG,GABS,0.00002476925803
KATL,6GA4,0.00002476925803
ZUTF,ZUUU,0.00002476925803
KSLC,KBZN,0.00002476925803
SBJR,SBGL,0.00002476925803
WARA,WIII,0.00002476925803
MSLP,KLAX,0.00002476925803
YMML,YBCS,0.00002476925803
EGKK,EGKH,0.00002476925803
KMDT,KPHL,0.00002476925803
EGLL,LFAF,0.00002476925803
KGNV,KATL,0.00002476925803
EIDW,LOWW,0.00002476925803
KIAH,KCXO,0.00002476925803
SBCF,SBPS,0.00002476925803
VOBL,KSFO,0.00002476925803
LHBP,EDDM,0.00002476925803
WAHI,WAAA,0.00002476925803
KDEN,KSJC,0.00002476925803
LSZH,EDSL,0.00002476925803
CYLW,CYYJ,0.00002476925803
LDSP,EGLL,0.00002476925803
PANC,CSR,0.00002476925803
SBRP,SBSP,0.00002476925803
YBCS,YBTL,0.00002476925803
RJBB,KMEM,0.00002476925803
CYEG,CYLW,0.00002476925803
EGHH,EGHI,0.00002476925803
KORD,KBWI,0.00002476925803
KRDU,KIAD,0.00002476925803
PHOG,KDEN,0.00002476925803
KIAD,KLAS,0.00002476925803
UUDD,ESSA,0.00002476925803
YBBN,YSCB,0.00002476925803
UUDD,KJFK,0.00002476925803
KBOS,KRDU,0.00002476925803
UUDD,KLAX,0.00002476925803
EBBR,LGAV,0.00002476925803
OOMS,OOSH,0.00002476925803
YBBN,WSSS,0.00002476925803
KIAD,EBBR,0.00002476925803
KDEN,KAKO,0.00002476925803
VTBS,LOWW,0.00002476925803
RJOI,RJTT,0.00002476925803
TJSJ,02PR,0.00002476925803
ENGM,ENEG,0.00002476925803
PHNY,PHJH,0.00002476925803
KSTL,KDFW,0.00002476925803
EHEH,LOWI,0.00002476925803
OBBI,OEJN,0.00002449706838
KEYW,KMCO,0.00002449706838
OMDB,UBBB,0.00002449706838
RKSI,VVNB,0.00002449706838
KEYW,KFXE,0.00002449706838
KCLE,CYYZ,0.00002449706838
KCHS,SC98,0.00002449706838
WBKW,WMKK,0.00002449706838
KDCA,KTPA,0.00002449706838
OTHH,ORBI,0.00002449706838
